Participant ID,Physical Activity,Fruits/Veg Servings,Sleep Quality,Stress Level,Overall Health,Diet Type,Exercise Type Preferred,Work Environment,Living Area
3751,9.06,9.55,10,3,8,Meat-Eater,Sports,Fieldwork,Rural
3752,9.18,1.57,5,5,3,Meat-Eater,Sports,Fieldwork,Rural
3753,3.82,6.43,5,9,1,Vegan,Cardio,Mixed,Urban
3754,7.22,1.51,3,3,6,Flexitarian,Sports,Office,Urban
3755,3.44,9.04,5,8,4,Pescatarian,Cardio,Mixed,Urban
3756,2.72,5.77,8,9,5,Flexitarian,None,Fieldwork,Rural
3757,2.66,7.02,9,6,3,Flexitarian,None,Student,Urban
3758,4.08,8.48,10,7,1,Meat-Eater,Strength Training,Mixed,Urban
3759,4.87,2.35,2,10,5,Flexitarian,None,Fieldwork,Suburban
3760,8.48,1.35,3,1,7,Meat-Eater,Cardio,Remote,Suburban
3761,2.08,8.91,10,9,5,Meat-Eater,None,Fieldwork,Rural
3762,7.61,3.83,2,2,8,Meat-Eater,Strength Training,Office,Suburban
3763,5.78,2.16,1,2,9,Vegan,None,Remote,Urban
3764,3.59,5.22,6,7,3,Pescatarian,None,Office,Rural
3765,5.44,6.38,6,4,6,Vegan,Sports,Fieldwork,Rural
3766,3.7,1.28,4,6,1,Meat-Eater,Yoga/Pilates,Student,Urban
3767,6.36,3.47,4,5,5,Flexitarian,Yoga/Pilates,Student,Urban
3768,4.9,1.3,5,7,3,Pescatarian,Cardio,Fieldwork,Urban
3769,2.48,4.78,1,7,1,Flexitarian,None,Office,Suburban
3770,2.05,9.06,8,6,2,Meat-Eater,None,Office,Rural
3771,5.92,9.84,10,2,7,Vegan,Strength Training,Mixed,Suburban
3772,9.12,6.73,8,2,9,Vegetarian,Strength Training,Mixed,Suburban
3773,4.1,2.45,5,9,5,Vegetarian,None,Student,Rural
3774,7.6,9.15,7,3,6,Pescatarian,Sports,Mixed,Rural
3775,6.93,5.65,9,1,9,Pescatarian,Cardio,Remote,Suburban
3776,9.38,2.38,2,1,7,Vegetarian,Cardio,Office,Rural
3777,8.39,9.3,6,1,9,Pescatarian,Sports,Mixed,Suburban
3778,6.1,7.82,8,4,9,Pescatarian,None,Fieldwork,Suburban
3779,6.91,7.59,8,4,6,Pescatarian,None,Student,Suburban
3780,9.09,7.38,9,5,1,Pescatarian,Cardio,Fieldwork,Urban
3781,4.6,2.8,5,9,1,Pescatarian,Cardio,Remote,Urban
3782,3.94,2.9,1,6,5,Meat-Eater,None,Office,Rural
3783,1.1,7.19,10,10,4,Vegetarian,None,Student,Suburban
3784,8.44,2.98,2,3,9,Vegan,Cardio,Mixed,Urban
3785,8.21,4.95,5,2,10,Flexitarian,Cardio,Student,Urban
3786,1.94,8.04,10,7,2,Meat-Eater,None,Office,Suburban
3787,6.19,8.06,7,5,3,Flexitarian,Sports,Office,Rural
3788,5.18,5.08,5,3,7,Vegetarian,None,Office,Urban
3789,2.07,8.13,9,7,5,Vegetarian,None,Student,Urban
3790,9.83,8.55,8,5,4,Vegan,Strength Training,Mixed,Rural
3791,2.93,6.89,10,9,4,Flexitarian,None,Office,Urban
3792,1.61,3.06,5,6,1,Vegetarian,None,Office,Rural
3793,6.35,3.47,4,3,6,Meat-Eater,Sports,Remote,Urban
3794,7.65,3.83,4,2,9,Vegetarian,Cardio,Mixed,Rural
3795,1.29,2.05,2,6,4,Flexitarian,None,Remote,Rural
3796,6.93,3.46,2,5,1,Vegetarian,None,Mixed,Urban
3797,5.79,2.89,5,2,6,Flexitarian,Sports,Remote,Urban
3798,1.93,5.1,9,6,2,Vegan,None,Student,Rural
3799,2.55,9.18,7,9,4,Meat-Eater,None,Mixed,Urban
3800,6.11,1.94,1,3,9,Flexitarian,Strength Training,Remote,Rural
3801,3.67,7.48,5,10,5,Vegetarian,Cardio,Fieldwork,Urban
3802,9.44,7.19,9,2,7,Vegetarian,Sports,Fieldwork,Suburban
3803,8.37,1.86,2,4,8,Meat-Eater,Cardio,Student,Suburban
3804,9.85,9.3,10,3,8,Meat-Eater,Strength Training,Mixed,Urban
3805,3.34,6.12,7,8,3,Pescatarian,Strength Training,Mixed,Rural
3806,9.73,4.27,1,4,6,Vegetarian,Cardio,Student,Rural
3807,4.88,7.81,9,7,3,Pescatarian,Strength Training,Student,Suburban
3808,4.13,3.32,2,8,5,Flexitarian,Yoga/Pilates,Fieldwork,Rural
3809,1.45,7.24,6,10,1,Pescatarian,None,Student,Suburban
3810,1.47,1.36,2,6,1,Flexitarian,None,Student,Urban
3811,7.23,8.55,10,5,3,Flexitarian,Strength Training,Fieldwork,Rural
3812,5.12,5.03,8,3,6,Vegan,None,Student,Rural
3813,3.04,6.73,10,6,2,Vegetarian,Sports,Remote,Urban
3814,6.53,2.99,2,4,7,Vegetarian,Yoga/Pilates,Remote,Urban
3815,3.28,7.09,9,6,3,Vegan,Cardio,Fieldwork,Suburban
3816,6.2,7.95,7,1,10,Vegan,Sports,Remote,Urban
3817,4.23,5.26,10,6,1,Flexitarian,Strength Training,Remote,Urban
3818,8.41,6.56,9,3,9,Pescatarian,Strength Training,Mixed,Suburban
3819,8.39,5.11,6,2,8,Vegetarian,Sports,Office,Urban
3820,5.3,9.05,7,3,6,Vegan,Cardio,Remote,Suburban
3821,4.16,5.48,5,7,3,Pescatarian,Yoga/Pilates,Remote,Urban
3822,4.26,8.58,5,9,3,Meat-Eater,Sports,Fieldwork,Rural
3823,8.25,8.21,9,4,10,Meat-Eater,Strength Training,Fieldwork,Urban
3824,3.95,4.69,3,9,4,Meat-Eater,Sports,Fieldwork,Rural
3825,2.88,3.07,5,9,1,Vegetarian,None,Office,Rural
3826,1.76,4.65,3,9,3,Vegan,None,Remote,Suburban
3827,5.2,8.44,7,5,3,Meat-Eater,Cardio,Fieldwork,Suburban
3828,5.34,3.05,5,3,6,Vegetarian,Yoga/Pilates,Fieldwork,Urban
3829,8.57,5.72,7,2,8,Vegetarian,Strength Training,Mixed,Urban
3830,2.99,8.25,10,9,3,Pescatarian,None,Remote,Suburban
3831,4.43,4.18,2,10,3,Pescatarian,Cardio,Student,Urban
3832,8.28,6.78,7,5,2,Vegetarian,Sports,Office,Rural
3833,8.41,3.21,3,5,2,Flexitarian,Cardio,Fieldwork,Suburban
3834,4.46,1.98,5,8,4,Meat-Eater,Yoga/Pilates,Office,Urban
3835,5.13,8.15,5,4,10,Vegetarian,Sports,Remote,Rural
3836,3.73,1.89,4,10,1,Vegan,Yoga/Pilates,Office,Rural
3837,9.39,3.44,3,5,5,Vegan,Cardio,Mixed,Rural
3838,2.07,8.7,8,9,5,Meat-Eater,None,Fieldwork,Suburban
3839,9.4,4.12,3,3,7,Pescatarian,Sports,Remote,Rural
3840,7.15,9.76,9,5,4,Flexitarian,Strength Training,Remote,Urban
3841,5.78,9.82,9,2,10,Meat-Eater,Yoga/Pilates,Remote,Suburban
3842,1.29,3.41,3,6,5,Pescatarian,None,Fieldwork,Suburban
3843,5.28,1.37,5,1,8,Pescatarian,Strength Training,Office,Suburban
3844,4.67,7.35,9,6,1,Vegetarian,Strength Training,Fieldwork,Suburban
3845,2.45,5.06,7,8,4,Vegan,None,Office,Urban
3846,6.91,1.91,1,5,1,Vegan,Strength Training,Student,Rural
3847,9.74,7.37,7,1,7,Vegan,Cardio,Remote,Rural
3848,6.06,1.28,1,1,10,Flexitarian,Strength Training,Office,Urban
3849,7.43,8.83,9,4,10,Vegetarian,Strength Training,Fieldwork,Rural
3850,1.62,2.25,1,10,1,Vegan,None,Mixed,Rural
3851,4.76,2.15,5,10,2,Pescatarian,Cardio,Student,Suburban
3852,2.05,2.58,1,9,3,Meat-Eater,None,Remote,Urban
3853,6.52,9.64,5,5,3,Meat-Eater,Cardio,Mixed,Urban
3854,9.45,7.24,7,2,10,Flexitarian,Cardio,Mixed,Rural
3855,6.96,8.21,5,3,10,Pescatarian,Strength Training,Student,Urban
3856,1.69,4.58,5,9,4,Pescatarian,None,Remote,Suburban
3857,4.19,4.03,3,6,1,Vegetarian,None,Mixed,Urban
3858,5.96,3.11,1,5,5,Vegetarian,None,Remote,Suburban
3859,4.63,5.33,7,7,2,Flexitarian,None,Fieldwork,Urban
3860,8.5,5.97,8,2,6,Vegetarian,Sports,Fieldwork,Rural
3861,8.33,6.69,7,3,9,Vegetarian,Strength Training,Fieldwork,Suburban
3862,6.51,3.31,4,2,8,Pescatarian,None,Remote,Suburban
3863,4.36,9.54,8,10,4,Meat-Eater,Strength Training,Remote,Urban
3864,3.3,2.53,3,10,1,Vegetarian,Yoga/Pilates,Office,Rural
3865,1.95,9.69,9,7,3,Flexitarian,None,Remote,Suburban
3866,4.19,1.13,5,10,2,Pescatarian,None,Remote,Urban
3867,4.72,5.33,10,10,3,Pescatarian,Sports,Remote,Suburban
3868,7.08,4,5,1,8,Flexitarian,Strength Training,Mixed,Urban
3869,6.92,5.04,6,4,7,Vegetarian,Strength Training,Student,Suburban
3870,1.63,6.14,8,10,5,Meat-Eater,None,Mixed,Rural
3871,4.56,4.92,3,10,5,Pescatarian,Sports,Remote,Suburban
3872,2.64,4.73,5,8,3,Flexitarian,None,Fieldwork,Urban
3873,2.41,7.59,9,9,3,Meat-Eater,None,Mixed,Suburban
3874,8.45,7.17,7,4,9,Meat-Eater,Sports,Mixed,Suburban
3875,1.38,8.5,8,9,5,Vegan,None,Remote,Suburban
3876,4.77,3.25,3,7,2,Vegan,None,Mixed,Suburban
3877,2.51,6.49,10,6,3,Flexitarian,None,Fieldwork,Urban
3878,8.91,6.27,6,1,8,Vegetarian,Sports,Fieldwork,Suburban
3879,6.01,4.33,2,3,9,Flexitarian,Strength Training,Remote,Suburban
3880,3.08,5.37,7,9,4,Meat-Eater,Cardio,Student,Suburban
3881,5.52,3.82,4,4,9,Flexitarian,Sports,Student,Urban
3882,7.58,2.28,5,5,1,Vegan,Sports,Student,Suburban
3883,9.62,2.92,2,2,7,Pescatarian,Strength Training,Fieldwork,Suburban
3884,2.98,1.95,2,7,1,Vegetarian,None,Office,Urban
3885,8.98,7.15,8,3,8,Pescatarian,Strength Training,Mixed,Suburban
3886,9.41,6.95,6,1,9,Vegetarian,Strength Training,Remote,Urban
3887,9.25,9.56,6,4,9,Pescatarian,Strength Training,Office,Suburban
3888,6.72,7.57,8,3,9,Meat-Eater,Strength Training,Mixed,Rural
3889,6.67,1.47,3,2,10,Flexitarian,Cardio,Mixed,Rural
3890,4.63,8.96,10,7,2,Meat-Eater,None,Student,Urban
3891,7.77,8.76,9,2,6,Vegan,Strength Training,Student,Rural
3892,5.78,4.99,5,4,7,Meat-Eater,Strength Training,Mixed,Rural
3893,7.1,6.27,6,4,9,Pescatarian,Sports,Remote,Suburban
3894,4.86,9.78,9,9,3,Pescatarian,Strength Training,Mixed,Urban
3895,7.58,5.79,7,5,5,Vegan,Sports,Mixed,Urban
3896,8.42,9.15,6,1,7,Meat-Eater,Cardio,Student,Suburban
3897,2.32,1.75,5,7,3,Vegan,None,Office,Urban
3898,8.5,2.72,1,2,9,Meat-Eater,Sports,Office,Rural
3899,5.86,4.97,1,5,4,Vegetarian,Sports,Fieldwork,Rural
3900,8.6,6.26,5,2,9,Vegan,Sports,Office,Suburban
3901,4.88,8.35,5,7,4,Pescatarian,Cardio,Mixed,Rural
3902,4.41,9.89,10,9,5,Vegan,Yoga/Pilates,Office,Urban
3903,9.24,4.5,1,4,10,Vegetarian,Sports,Mixed,Rural
3904,3.26,1.43,2,6,2,Vegetarian,Strength Training,Mixed,Suburban
3905,8.6,8.21,8,2,9,Meat-Eater,Strength Training,Mixed,Rural
3906,5.36,6.44,10,3,10,Flexitarian,Yoga/Pilates,Office,Urban
3907,5.63,2.79,4,2,8,Vegan,Cardio,Mixed,Suburban
3908,3.78,5.45,6,7,5,Meat-Eater,None,Mixed,Suburban
3909,6.16,7.68,6,1,10,Pescatarian,Cardio,Office,Rural
3910,3.93,7.93,7,8,2,Vegetarian,None,Fieldwork,Suburban
3911,1.35,5.5,10,7,5,Meat-Eater,None,Remote,Urban
3912,3.45,3.75,4,8,3,Vegan,None,Student,Urban
3913,1.06,9.76,5,9,4,Pescatarian,None,Student,Suburban
3914,9.81,6.97,6,4,6,Flexitarian,Sports,Mixed,Rural
3915,9.69,4.67,1,3,7,Pescatarian,Strength Training,Fieldwork,Rural
3916,4.56,3.52,4,7,3,Flexitarian,Yoga/Pilates,Fieldwork,Suburban
3917,7.56,7.58,10,3,7,Vegetarian,Cardio,Mixed,Urban
3918,4.11,3.18,5,8,4,Vegan,Yoga/Pilates,Remote,Urban
3919,7.04,2.55,5,4,10,Meat-Eater,Strength Training,Fieldwork,Rural
3920,8.25,5.77,6,3,10,Meat-Eater,Sports,Remote,Rural
3921,9.52,3.61,3,5,3,Meat-Eater,Cardio,Mixed,Urban
3922,4.6,6.66,5,10,4,Flexitarian,Sports,Remote,Rural
3923,8.05,2.06,2,4,6,Meat-Eater,Sports,Office,Rural
3924,3.39,6.89,7,7,1,Vegetarian,None,Fieldwork,Rural
3925,9.91,3.55,1,2,10,Pescatarian,Strength Training,Student,Urban
3926,1.23,1,4,9,4,Pescatarian,None,Mixed,Rural
3927,6.43,2.14,5,2,9,Vegan,None,Student,Urban
3928,6.94,9.4,7,1,8,Vegetarian,None,Fieldwork,Rural
3929,7.19,8.81,5,5,1,Pescatarian,Cardio,Fieldwork,Suburban
3930,2.08,3.1,2,6,3,Flexitarian,None,Fieldwork,Rural
3931,9.45,8.01,5,1,7,Vegetarian,Strength Training,Student,Rural
3932,2.63,6.48,6,6,4,Meat-Eater,None,Remote,Urban
3933,6.6,9.74,9,4,6,Meat-Eater,Yoga/Pilates,Mixed,Urban
3934,3,4.36,5,6,3,Pescatarian,Sports,Fieldwork,Suburban
3935,3.76,7.13,5,8,5,Vegan,Cardio,Student,Suburban
3936,5.92,1.57,1,2,7,Vegetarian,Yoga/Pilates,Fieldwork,Urban
3937,4.75,4.57,2,9,3,Vegetarian,Yoga/Pilates,Mixed,Urban
3938,2.44,9.67,6,8,5,Pescatarian,None,Student,Urban
3939,2.54,5.85,7,8,1,Meat-Eater,None,Mixed,Rural
3940,4.76,3.59,3,10,1,Flexitarian,Sports,Fieldwork,Rural
3941,7.82,2.08,3,5,2,Meat-Eater,Cardio,Remote,Urban
3942,9.08,7.33,5,3,10,Meat-Eater,Sports,Student,Urban
3943,1.76,6.8,10,10,4,Flexitarian,None,Remote,Urban
3944,4.54,4.37,3,7,1,Vegetarian,Yoga/Pilates,Office,Rural
3945,1.9,9.56,5,7,4,Pescatarian,None,Mixed,Urban
3946,1.15,1.2,5,10,4,Vegetarian,None,Mixed,Rural
3947,6.96,3.73,4,1,8,Vegan,Yoga/Pilates,Mixed,Urban
3948,6.42,9.29,9,3,8,Flexitarian,Strength Training,Fieldwork,Suburban
3949,2.47,3.89,1,7,1,Flexitarian,None,Remote,Urban
3950,3.1,3.27,1,10,4,Flexitarian,Yoga/Pilates,Fieldwork,Urban
3951,1.21,5.81,8,10,3,Vegetarian,None,Remote,Urban
3952,8.51,8.41,6,2,10,Vegan,Strength Training,Fieldwork,Rural
3953,9.77,1.93,2,2,10,Pescatarian,Cardio,Student,Rural
3954,2.22,9.49,6,6,5,Pescatarian,None,Student,Urban
3955,3.08,8.16,7,10,5,Vegan,None,Office,Suburban
3956,8.82,2.63,2,5,4,Meat-Eater,Cardio,Mixed,Rural
3957,9.34,7.41,7,4,10,Vegetarian,Cardio,Office,Suburban
3958,4.78,4.46,3,6,4,Flexitarian,Cardio,Mixed,Rural
3959,1.46,4.62,2,7,1,Pescatarian,None,Office,Suburban
3960,1.35,8.05,6,7,1,Vegan,None,Office,Suburban
3961,6.17,9.67,8,3,10,Meat-Eater,Cardio,Student,Suburban
3962,4.54,2.14,4,7,5,Vegetarian,Strength Training,Fieldwork,Rural
3963,1.26,4.79,3,10,5,Pescatarian,None,Fieldwork,Urban
3964,6.25,5.33,8,2,6,Vegetarian,Yoga/Pilates,Student,Urban
3965,1.1,4.39,3,10,3,Vegan,None,Office,Suburban
3966,8.09,4.27,1,5,1,Vegetarian,Strength Training,Student,Rural
3967,3.76,1.47,3,6,5,Meat-Eater,None,Fieldwork,Rural
3968,1.36,7.17,7,7,3,Flexitarian,None,Office,Rural
3969,6.3,4.93,4,1,8,Flexitarian,Strength Training,Student,Suburban
3970,4.58,2.75,1,10,2,Pescatarian,Yoga/Pilates,Student,Rural
3971,9.76,8.34,9,2,9,Meat-Eater,Strength Training,Office,Suburban
3972,5.9,8.22,9,2,10,Vegan,Yoga/Pilates,Office,Rural
3973,3.48,5.38,10,6,4,Pescatarian,Sports,Fieldwork,Suburban
3974,7.38,3.69,5,1,7,Pescatarian,Cardio,Student,Rural
3975,3.44,6.74,5,10,4,Meat-Eater,Cardio,Fieldwork,Urban
3976,9.14,3.59,2,5,5,Vegan,Strength Training,Remote,Rural
3977,4.37,3.12,1,7,2,Vegetarian,Strength Training,Remote,Rural
3978,5.95,7.57,8,2,9,Vegetarian,Cardio,Fieldwork,Urban
3979,1.46,1.36,3,9,1,Vegetarian,None,Fieldwork,Rural
3980,4.84,1.85,3,9,3,Flexitarian,Sports,Fieldwork,Suburban
3981,8.49,1.06,4,3,7,Vegan,Strength Training,Fieldwork,Suburban
3982,8.25,2.38,4,5,1,Vegetarian,Sports,Student,Urban
3983,3.02,1.62,3,8,5,Flexitarian,Cardio,Office,Urban
3984,3.03,9.96,10,8,3,Meat-Eater,Cardio,Office,Urban
3985,8.36,3.6,2,1,7,Meat-Eater,Sports,Office,Suburban
3986,9.37,2.34,2,1,8,Vegan,Cardio,Office,Suburban
3987,1.86,3.17,2,9,2,Flexitarian,None,Office,Suburban
3988,5.05,9.43,8,3,7,Meat-Eater,Cardio,Remote,Suburban
3989,4.04,5.68,7,9,4,Flexitarian,Yoga/Pilates,Student,Suburban
3990,8.84,4.28,3,5,3,Meat-Eater,Cardio,Remote,Urban
3991,1.75,8.86,7,7,3,Pescatarian,None,Fieldwork,Suburban
3992,2.9,4.55,1,6,1,Vegetarian,None,Remote,Urban
3993,7.77,4.02,1,5,5,Flexitarian,Strength Training,Mixed,Urban
3994,1.46,2.87,5,10,1,Meat-Eater,None,Fieldwork,Urban
3995,5.43,4.4,1,1,9,Flexitarian,Yoga/Pilates,Mixed,Suburban
3996,4.98,3.85,2,6,2,Meat-Eater,Cardio,Remote,Urban
3997,4.01,7.1,6,8,4,Flexitarian,Strength Training,Fieldwork,Urban
3998,4.55,3.61,2,9,4,Flexitarian,Strength Training,Student,Rural
3999,5.77,6.19,6,5,1,Pescatarian,Sports,Fieldwork,Urban
4000,2.45,1.59,5,8,2,Flexitarian,None,Mixed,Urban
4001,6.15,2.72,2,3,10,Flexitarian,Yoga/Pilates,Mixed,Suburban
4002,8.25,4.67,4,5,4,Vegan,Strength Training,Office,Suburban
4003,7.84,9.43,8,5,5,Vegan,Cardio,Remote,Urban
4004,2.39,4.4,4,7,2,Pescatarian,None,Remote,Suburban
4005,2.34,6.98,5,9,2,Vegetarian,None,Mixed,Suburban
4006,3.41,3.3,3,10,1,Vegan,Strength Training,Fieldwork,Rural
4007,4.25,2.14,5,6,3,Vegan,Cardio,Office,Rural
4008,4.68,1.53,4,7,1,Vegetarian,Cardio,Office,Urban
4009,7.12,3.75,4,4,10,Vegan,Cardio,Office,Rural
4010,1.51,2.42,2,6,1,Meat-Eater,None,Fieldwork,Rural
4011,1.31,2.57,4,6,2,Flexitarian,None,Mixed,Suburban
4012,4.53,7.85,6,9,4,Meat-Eater,None,Office,Urban
4013,7.27,1.14,2,2,8,Meat-Eater,Strength Training,Remote,Suburban
4014,2.74,6.02,7,6,2,Flexitarian,None,Student,Suburban
4015,6.77,4.42,1,3,9,Pescatarian,Sports,Fieldwork,Suburban
4016,3.34,5.56,6,9,5,Flexitarian,None,Office,Rural
4017,8.97,6.07,6,4,10,Vegetarian,Strength Training,Office,Rural
4018,9.06,3.82,3,5,5,Vegetarian,Strength Training,Mixed,Rural
4019,3.68,3.66,2,7,1,Meat-Eater,None,Mixed,Suburban
4020,3.07,7.6,9,8,5,Vegan,Cardio,Mixed,Rural
4021,4.7,8.84,5,8,5,Pescatarian,Strength Training,Mixed,Rural
4022,3.16,2.73,5,10,1,Pescatarian,Strength Training,Mixed,Urban
4023,7.05,1.88,4,1,9,Meat-Eater,Strength Training,Mixed,Rural
4024,8.43,9.08,5,1,7,Meat-Eater,Strength Training,Fieldwork,Rural
4025,7.06,4.15,4,3,8,Flexitarian,Cardio,Office,Rural
4026,8.42,5.96,10,2,10,Vegetarian,Cardio,Mixed,Suburban
4027,4.57,4.24,2,6,5,Flexitarian,None,Remote,Urban
4028,2.41,2.13,3,9,5,Vegan,None,Remote,Suburban
4029,7.64,6.3,9,5,1,Flexitarian,Strength Training,Mixed,Rural
4030,4.24,5.73,8,7,1,Flexitarian,None,Fieldwork,Rural
4031,7.04,2.83,2,1,6,Vegan,Strength Training,Mixed,Urban
4032,3.44,5.07,9,8,3,Vegetarian,Sports,Fieldwork,Urban
4033,1.73,8.17,9,10,2,Vegetarian,None,Fieldwork,Rural
4034,9.93,6.31,10,1,10,Flexitarian,Cardio,Fieldwork,Urban
4035,2.41,1.87,4,8,4,Meat-Eater,None,Fieldwork,Urban
4036,9.9,5.93,6,1,10,Pescatarian,Sports,Fieldwork,Urban
4037,9.8,7.32,7,5,5,Pescatarian,Strength Training,Fieldwork,Urban
4038,8.14,8.13,8,4,10,Pescatarian,Cardio,Remote,Urban
4039,6.93,6.66,9,4,10,Pescatarian,Strength Training,Mixed,Rural
4040,6.2,2.37,5,3,7,Flexitarian,Sports,Office,Suburban
4041,8.79,7.39,5,4,9,Flexitarian,Cardio,Office,Rural
4042,3.6,7.1,6,10,1,Pescatarian,Cardio,Mixed,Rural
4043,5.21,1.22,1,3,9,Pescatarian,Strength Training,Fieldwork,Urban
4044,6.57,4.71,3,1,10,Pescatarian,Strength Training,Fieldwork,Suburban
4045,4.7,4,4,7,4,Vegetarian,None,Student,Urban
4046,4.85,7.02,9,6,5,Pescatarian,Cardio,Remote,Rural
4047,3.97,2.95,2,10,4,Meat-Eater,Sports,Office,Suburban
4048,6.08,6.32,9,3,8,Vegan,Cardio,Fieldwork,Suburban
4049,8.66,9.22,10,1,9,Vegetarian,Cardio,Student,Urban
4050,2.81,8.18,5,8,1,Vegan,None,Student,Urban
4051,9.41,9.29,5,4,6,Meat-Eater,Sports,Mixed,Rural
4052,7.2,9.81,8,2,9,Vegetarian,Cardio,Student,Suburban
4053,8.41,1.1,2,5,4,Flexitarian,Strength Training,Student,Urban
4054,6.01,6.6,10,1,7,Flexitarian,None,Fieldwork,Urban
4055,8.02,4.72,2,2,9,Vegetarian,Strength Training,Fieldwork,Suburban
4056,1.15,8.74,8,10,1,Meat-Eater,None,Remote,Urban
4057,8.37,3.27,1,5,3,Flexitarian,Sports,Office,Urban
4058,1.36,9.83,5,9,1,Flexitarian,None,Remote,Urban
4059,9.01,6.52,5,3,7,Pescatarian,Cardio,Fieldwork,Rural
4060,9.93,8.14,9,3,9,Flexitarian,Sports,Student,Rural
4061,3.65,1.77,3,7,3,Pescatarian,Strength Training,Mixed,Suburban
4062,2.89,2.65,1,9,1,Flexitarian,None,Mixed,Rural
4063,7.89,7.83,7,5,3,Meat-Eater,Sports,Student,Suburban
4064,3.28,1.2,3,9,5,Vegetarian,None,Remote,Suburban
4065,8.79,8.35,6,4,6,Meat-Eater,Strength Training,Student,Suburban
4066,1.93,1.13,4,7,5,Vegetarian,None,Remote,Suburban
4067,2.13,6.91,9,8,3,Meat-Eater,None,Student,Urban
4068,9.81,4.29,3,4,9,Flexitarian,Strength Training,Office,Suburban
4069,7.06,6.5,9,4,9,Flexitarian,Strength Training,Remote,Suburban
4070,8.62,7.26,6,4,9,Vegan,Strength Training,Student,Rural
4071,3.92,4.08,1,6,5,Flexitarian,None,Office,Urban
4072,7.09,1.97,3,4,9,Vegetarian,Strength Training,Fieldwork,Suburban
4073,6.35,1.63,4,4,7,Meat-Eater,Sports,Mixed,Rural
4074,6.43,6.3,10,5,1,Vegetarian,Yoga/Pilates,Mixed,Urban
4075,7.14,5.69,6,1,6,Pescatarian,Strength Training,Mixed,Suburban
4076,6.18,7.68,9,4,8,Vegetarian,Strength Training,Remote,Suburban
4077,4.86,5.59,5,9,5,Vegetarian,None,Student,Rural
4078,3.48,4.8,5,7,1,Vegetarian,Strength Training,Mixed,Urban
4079,7.92,4.58,4,2,10,Flexitarian,Sports,Student,Rural
4080,3.04,1.24,3,6,3,Vegan,None,Office,Suburban
4081,7.23,4.02,4,5,4,Meat-Eater,Strength Training,Fieldwork,Suburban
4082,3.1,9.78,9,6,3,Flexitarian,Cardio,Mixed,Urban
4083,6.63,8.86,9,1,7,Meat-Eater,Sports,Office,Urban
4084,7.72,3.96,4,2,9,Vegan,Cardio,Office,Urban
4085,2.97,6.29,8,7,4,Pescatarian,None,Student,Urban
4086,1.54,8.63,8,10,4,Flexitarian,None,Mixed,Rural
4087,2.18,4.97,1,9,3,Vegetarian,None,Mixed,Suburban
4088,6.45,1.16,5,5,2,Vegan,Sports,Office,Suburban
4089,8.65,1.67,2,4,10,Meat-Eater,Sports,Fieldwork,Rural
4090,1.4,5.59,5,8,3,Vegan,None,Student,Rural
4091,7.61,9.72,5,2,6,Vegan,Cardio,Mixed,Suburban
4092,4.07,7.24,5,8,1,Pescatarian,None,Remote,Rural
4093,5.31,1.64,2,3,8,Flexitarian,Sports,Office,Urban
4094,9.36,2.7,4,2,10,Pescatarian,Cardio,Fieldwork,Rural
4095,3.99,7.94,10,8,1,Vegan,Sports,Mixed,Suburban
4096,5.19,8.57,9,1,10,Pescatarian,Yoga/Pilates,Fieldwork,Urban
4097,1.12,6.56,7,9,4,Vegan,None,Fieldwork,Rural
4098,1.73,6.8,10,10,3,Vegan,None,Remote,Suburban
4099,3.33,1.26,3,7,4,Vegetarian,Strength Training,Fieldwork,Rural
4100,1.25,8.46,9,6,1,Flexitarian,None,Office,Rural
4101,6.68,8.09,6,5,5,Meat-Eater,Cardio,Remote,Urban
4102,4.84,3.33,3,10,4,Flexitarian,Cardio,Student,Suburban
4103,5.93,7.38,5,5,1,Pescatarian,Cardio,Office,Suburban
4104,2.57,2.93,3,8,2,Meat-Eater,None,Remote,Rural
4105,3.66,1.36,5,8,4,Vegan,Yoga/Pilates,Student,Urban
4106,6.97,2.81,1,3,7,Vegan,None,Remote,Urban
4107,9.69,2.61,3,3,7,Vegan,Cardio,Remote,Rural
4108,1.45,4.04,5,6,1,Vegetarian,None,Remote,Rural
4109,9.01,4.77,2,3,8,Pescatarian,Sports,Mixed,Rural
4110,6.19,5.58,9,2,10,Pescatarian,None,Fieldwork,Suburban
4111,6.08,5.29,6,5,1,Flexitarian,Yoga/Pilates,Fieldwork,Suburban
4112,5.5,3.44,1,1,9,Meat-Eater,Cardio,Fieldwork,Urban
4113,1.62,1.26,5,8,5,Vegetarian,None,Student,Suburban
4114,1.81,6.45,8,10,3,Flexitarian,None,Fieldwork,Urban
4115,6.41,4.56,4,1,6,Meat-Eater,None,Student,Rural
4116,4.07,3.69,4,10,3,Pescatarian,Yoga/Pilates,Mixed,Rural
4117,9.26,8.8,8,1,9,Flexitarian,Cardio,Fieldwork,Suburban
4118,4.66,7.72,10,9,1,Vegan,Strength Training,Student,Urban
4119,2.29,8.72,8,6,4,Pescatarian,None,Student,Urban
4120,7.43,5.45,6,3,10,Meat-Eater,Cardio,Mixed,Urban
4121,3.64,2.18,5,10,5,Vegetarian,Cardio,Office,Urban
4122,5.73,7.27,5,5,3,Flexitarian,Sports,Remote,Suburban
4123,7.28,2.85,4,5,3,Vegetarian,Cardio,Fieldwork,Suburban
4124,9.1,4.97,4,2,10,Vegan,Strength Training,Office,Urban
